longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,address
-121.89,37.25,21.0,2080.0,352.0,1040.0,325.0,5.2887,<1H OCEAN,264500.0,"1403, Merrywood Drive, San Jose, Santa Clara County, California, 95118, United States"
-118.2,34.02,42.0,498.0,120.0,548.0,119.0,3.7543,<1H OCEAN,126600.0,"1188, Esperanza Street, Los Angeles, Los Angeles County, California, 90023, United States"
-117.13,34.17,17.0,1181.0,271.0,248.0,114.0,5.5762,INLAND,150000.0,"Aqueduct Trail, San Bernardino County, California, 82346, United States"
-119.76,36.75,39.0,2233.0,563.0,2031.0,491.0,1.8641,INLAND,50800.0,"3840, East Belmont Avenue, Fresno, Fresno County, California, 93702, United States"
-118.9,34.26,5.0,25187.0,3521.0,11956.0,3478.0,6.9712,<1H OCEAN,321300.0,"Timber View Court, Moorpark, Ventura County, California, 93021, United States"
-120.19,39.35,7.0,2611.0,395.0,482.0,159.0,5.0622,INLAND,174100.0,"Alder Hill Road, Prosser Lake Heights, Truckee, Nevada County, California, 96160, United States"
-124.11,40.93,17.0,1661.0,329.0,948.0,357.0,2.7639,NEAR OCEAN,90200.0,"Greenacres Road, McKinleyville, Humboldt County, California, 95519, United States"
-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,INLAND,118400.0,"4136, La Mirada Drive, Bakersfield, Kern County, California, 93309, United States"
-122.44,37.72,48.0,2675.0,585.0,1773.0,540.0,3.9565,NEAR BAY,268500.0,"2006, Alemany Boulevard, Excelsior, San Francisco, California, 94112, United States"
-118.48,34.03,19.0,902.0,284.0,414.0,272.0,1.3333,<1H OCEAN,310000.0,"Providence Saint John's Health Center, 2121, Santa Monica Boulevard, Santa Monica, Los Angeles County, California, 90404, United States"
-117.96,33.83,34.0,982.0,148.0,498.0,156.0,6.3214,<1H OCEAN,220800.0,"Brookhurst Street, Anaheim, Orange County, California, 92801, United States"
-118.4,34.19,35.0,2180.0,599.0,1483.0,574.0,3.0395,<1H OCEAN,191300.0,"Saint Clair Avenue, Valley Glen, Los Angeles, Los Angeles County, California, 91605, United States"
-121.38,38.41,10.0,3425.0,629.0,1538.0,587.0,4.45,INLAND,138700.0,"Elk Grove Sewing and Vacuum Center, 8705, Elk Grove Boulevard, Elk Grove, Sacramento County, California, 95624, United States"
-118.44,34.0,22.0,5822.0,1707.0,3335.0,1585.0,3.1579,<1H OCEAN,243100.0,"3810, Moore Street, Mar Vista, Los Angeles, Los Angeles County, California, 90066, United States"
-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,<1H OCEAN,101100.0,"1397, West 58th Street, Wildasin, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
-120.44,34.96,30.0,1685.0,315.0,1290.0,368.0,3.4722,<1H OCEAN,112500.0,"El Camino Junior High School, 219, West El Camino Street, North Santa Maria, Santa Maria, Santa Barbara County, California, 93458, United States"
-121.9,37.25,28.0,2714.0,502.0,1389.0,490.0,5.7385,<1H OCEAN,240400.0,"1569, Rebel Way, San Jose, Santa Clara County, California, 95118, United States"
-118.35,34.07,48.0,890.0,255.0,434.0,232.0,3.6111,<1H OCEAN,450000.0,"West 3rd Street, Fairfax, Los Angeles, Los Angeles County, California, 90036, United States"
-118.11,33.82,37.0,1756.0,345.0,836.0,335.0,4.375,<1H OCEAN,218200.0,"3448, Canehill Avenue, Long Beach, Los Angeles County, California, 90808, United States"
-122.03,36.97,51.0,924.0,232.0,488.0,228.0,2.1964,NEAR OCEAN,234400.0,"307, Chestnut Street, Downtown Residential, Downtown, Santa Cruz, Santa Cruz County, California, 95060, United States"
-117.64,34.11,16.0,2129.0,420.0,932.0,379.0,2.5868,INLAND,146900.0,"Guadalupe Drive, Los Olivos Public Housing, Upland, San Bernardino County, California, 91786, United States"
-118.14,33.97,36.0,1407.0,385.0,1763.0,350.0,2.6364,<1H OCEAN,150000.0,"6626, Priam Drive, Bell Gardens, Los Angeles County, California, 90201, United States"
-121.42,36.57,13.0,2685.0,621.0,2474.0,573.0,2.8775,<1H OCEAN,134100.0,"Monterey County, California, United States"
-124.15,40.78,36.0,2112.0,374.0,829.0,368.0,3.3984,NEAR OCEAN,90000.0,"1704, Harris Street, Eureka, Humboldt County, California, 95503, United States"
-121.81,37.25,20.0,3398.0,771.0,1231.0,744.0,2.0288,<1H OCEAN,350000.0,"151, Venado Way, San Jose, Santa Clara County, California, 95123, United States"
-118.13,33.79,44.0,2153.0,375.0,947.0,364.0,5.0072,NEAR OCEAN,236200.0,"1898, Elmfield Avenue, Los Altos, Long Beach, Los Angeles County, California, 90815, United States"
-118.2,33.94,43.0,1934.0,511.0,1895.0,493.0,2.5029,<1H OCEAN,159700.0,"10264, San Vincente Avenue, Tweedy Mile Business District, South Gate, Los Angeles County, California, 90280, United States"
-118.14,33.91,37.0,932.0,171.0,578.0,175.0,4.375,<1H OCEAN,177600.0,"9059, Gardendale Street, Downey, Los Angeles County, California, 90242, United States"
-120.66,35.29,39.0,2163.0,652.0,1153.0,599.0,2.084,NEAR OCEAN,233300.0,"518, El Camino Real, San Luis Obispo, San Luis Obispo County, California, 93410, United States"
-123.21,39.15,52.0,1370.0,258.0,617.0,228.0,2.55,<1H OCEAN,112900.0,"City Of Ukiah Public Parking, West Perkins Street, Downtown, Ukiah, Mendocino County, California, 95482, United States"
-121.91,36.42,14.0,1078.0,261.0,382.0,171.0,3.7083,NEAR OCEAN,210000.0,"Monterey County, California, United States"
-122.31,37.57,42.0,3157.0,676.0,1603.0,629.0,3.7422,NEAR OCEAN,292600.0,"649, Patricia Avenue, San Mateo, San Mateo County, California, 94401, United States"
-118.14,34.06,39.0,2390.0,444.0,1246.0,422.0,3.7857,<1H OCEAN,245700.0,"1122, West Mabel Avenue, Monterey Park, Los Angeles County, California, 91754, United States"
-116.45,33.8,9.0,5534.0,1206.0,2283.0,1008.0,3.6161,INLAND,99100.0,"69445, Bion Way, Cathedral City, Riverside County, California, 92234, United States"
-121.76,37.67,6.0,3023.0,518.0,1225.0,468.0,6.3705,INLAND,350000.0,"Robertson Park Road, Livermore, Alameda County, California, 94550, United States"
-122.49,37.68,35.0,2405.0,461.0,1583.0,471.0,5.0659,NEAR OCEAN,238000.0,"Skyline Boulevard, Daly City, San Mateo County, California, 94015, United States"
-119.48,35.17,36.0,116.0,20.0,39.0,18.0,3.125,INLAND,37500.0,"Wallace Center, Kern County, California, 93268, United States"
-118.27,34.11,41.0,4138.0,1130.0,1859.0,1030.0,2.978,<1H OCEAN,306800.0,"Silverlake Presbyterian Community Church, La Paz Drive, Los Angeles, Los Angeles County, California, 90039, United States"
-122.42,37.8,52.0,4079.0,1112.0,1466.0,1024.0,4.5913,NEAR BAY,500001.0,"1247;1249;1251, Filbert Street, Russian Hill, San Francisco, California, 90214, United States"
-118.23,34.1,46.0,2483.0,587.0,2121.0,553.0,2.2788,<1H OCEAN,152900.0,"1626, Kemper Street, Los Angeles, Los Angeles County, California, 90065, United States"
-122.39,37.6,36.0,1770.0,499.0,1225.0,459.0,2.56,NEAR OCEAN,273100.0,"53, Victoria Avenue, Millbrae, San Mateo County, California, 94030, United States"
-121.23,37.96,37.0,2351.0,564.0,1591.0,549.0,1.6563,INLAND,57200.0,"640, Dawes Avenue, Garden Acres, San Joaquin County, California, 95215, United States"
-121.26,37.99,27.0,429.0,102.0,179.0,90.0,2.3333,INLAND,87500.0,"Newton Road, San Joaquin County, California, 95205, United States"
-121.49,38.56,52.0,1777.0,368.0,624.0,350.0,3.6729,INLAND,137800.0,"2509, 18th Street, Land Park, Sacramento, Sacramento County, California, 95818, United States"
-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,NEAR BAY,414700.0,"1235, Brookdale Avenue, Mountain View, Santa Clara County, California, 94040, United States"
-119.18,34.16,27.0,1832.0,415.0,1480.0,414.0,3.9643,NEAR OCEAN,186000.0,"334, Brucker Road, Oxnard, Ventura County, California, 93033, United States"
-121.92,38.34,2.0,7747.0,1133.0,3481.0,1083.0,6.1112,INLAND,181000.0,"Vacaville, Solano County, California, 95625, United States"
-119.06,34.38,33.0,1465.0,262.0,731.0,266.0,3.9464,<1H OCEAN,230300.0,"Ventura County, California, 93061, United States"
-116.39,33.69,10.0,11659.0,2007.0,2186.0,1083.0,6.9833,INLAND,238800.0,"73125, Crosby Lane, Palm Desert, Riverside County, California, 92260, United States"
-118.21,33.81,43.0,905.0,199.0,764.0,204.0,3.3214,NEAR OCEAN,162200.0,"2902, Easy Avenue, Vista del Mar, Long Beach, Los Angeles County, California, 90810, United States"
-120.76,38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,INLAND,155900.0,"Metate Trail, El Dorado County, California, United States"
-117.96,34.06,34.0,2226.0,381.0,1464.0,365.0,4.4102,<1H OCEAN,183200.0,"1961, West Doublegrove Street, West Covina, Los Angeles County, California, 91790, United States"
-121.14,38.92,16.0,2069.0,312.0,889.0,299.0,4.6771,INLAND,212000.0,"Fawn Hill Lane, Placer County, California, 95658, United States"
-118.2,33.96,37.0,2127.0,533.0,2021.0,480.0,2.9773,<1H OCEAN,164600.0,"3935, Liberty Boulevard, South Gate, Los Angeles County, California, 90280, United States"
-121.58,37.01,44.0,3192.0,565.0,1439.0,568.0,4.3693,INLAND,234000.0,"7767, Princevalle Street, Gilroy, Santa Clara County, California, 95020, United States"
-122.13,38.01,51.0,1262.0,309.0,608.0,298.0,2.1974,NEAR BAY,139300.0,"699, Allen Street, Alhambra Convalescent Hospital, Martinez, Contra Costa County, California, 94553, United States"
-118.23,33.76,21.0,49.0,14.0,29.0,16.0,5.0,NEAR OCEAN,87500.0,"Seaside Freeway, Port of Los Angeles, Long Beach, Los Angeles County, California, 90731, United States"
-118.26,34.14,23.0,1336.0,396.0,1255.0,359.0,2.5388,<1H OCEAN,205000.0,"375, West Lomita Avenue, Glendale, Los Angeles County, California, 91204, United States"
-122.36,40.55,21.0,2500.0,466.0,1428.0,502.0,2.6513,INLAND,113300.0,"3800, Traverse Street, Redding, Shasta County, California, 96002, United States"
-121.76,36.75,21.0,1141.0,257.0,671.0,195.0,3.8424,<1H OCEAN,155700.0,"Monterey Bay Coastal Trail, Monterey County, California, 95012, United States"
-115.57,32.83,31.0,1494.0,289.0,959.0,284.0,3.5282,INLAND,67500.0,"North Imperial Avenue, Imperial, Imperial County, California, 92243, United States"
-121.94,38.41,15.0,1263.0,211.0,665.0,208.0,4.5,INLAND,260900.0,"Crane Court, Vacaville, Solano County, California, United States"
-118.25,33.93,36.0,2452.0,734.0,2664.0,667.0,0.9298,<1H OCEAN,100000.0,"1428, East 115th Street, Nickerson Gardens, Watts, Los Angeles, Los Angeles County, California, 90059, United States"
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,<1H OCEAN,444100.0,"Avocado Highway, Escondido, San Diego County, California, 92025, United States"
-118.1,34.06,36.0,1463.0,369.0,1492.0,366.0,3.25,<1H OCEAN,179200.0,"7772, Newmark Avenue, Rosemead, Los Angeles County, California, 91770, United States"
-117.2,34.04,24.0,1587.0,222.0,676.0,234.0,6.0715,INLAND,173400.0,"1440, Fulbright Avenue, Redlands, San Bernardino County, California, 92373, United States"
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,NEAR BAY,134700.0,"3835, Quigley Street, Laurel, Oakland, Alameda County, California, 94619, United States"
-117.07,33.04,4.0,2271.0,578.0,926.0,391.0,3.6437,<1H OCEAN,210100.0,"18077, Cotorro Road, San Diego, San Diego County, California, 92128, United States"
-117.04,32.54,7.0,938.0,297.0,1187.0,282.0,1.2667,NEAR OCEAN,67500.0,"8037, Calle Ingeniero Fernando Sánchez Ayala, Tijuana, Municipio de Tijuana, Baja California, 22050, México"
-116.92,32.8,33.0,1518.0,268.0,857.0,272.0,3.5586,<1H OCEAN,160400.0,"East Madison Avenue, El Cajon, San Diego County, California, 92021, United States"
-122.25,39.79,16.0,2127.0,412.0,1104.0,369.0,3.0469,INLAND,72200.0,"Glenn County, California, United States"
-118.39,34.28,24.0,4694.0,820.0,3566.0,777.0,4.4818,<1H OCEAN,166200.0,"Fenton Elementary School, Wheeler Avenue, Los Angeles, Los Angeles County, California, 91331, United States"
-122.33,41.86,19.0,3599.0,695.0,1572.0,601.0,2.234,INLAND,58600.0,"Siskiyou County, California, United States"
-121.89,37.46,5.0,1519.0,186.0,705.0,186.0,10.3798,<1H OCEAN,500001.0,"Calera Creek Heights Drive, Milpitas, Santa Clara County, California, 95035, United States"
-118.2,33.89,40.0,2538.0,564.0,2170.0,541.0,2.7212,<1H OCEAN,107900.0,"772, South Locust Circle, Compton, Los Angeles County, California, 90221, United States"
-122.18,37.9,36.0,4760.0,610.0,1511.0,572.0,9.0064,NEAR BAY,500001.0,"11, El Gavilan, Orinda, Contra Costa County, California, 94563, United States"
-117.96,33.82,29.0,2176.0,468.0,1632.0,428.0,3.707,<1H OCEAN,180400.0,"835, Brookhurst Street, Little Arabia, Anaheim, Orange County, California, 92804, United States"
-118.07,33.92,36.0,1560.0,320.0,1348.0,314.0,3.622,<1H OCEAN,174000.0,"12335, Spry Street, Norwalk, Los Angeles County, California, 90650, United States"
-122.44,37.79,52.0,1447.0,186.0,483.0,181.0,15.0001,NEAR BAY,500001.0,"2816, Clay Street, Presidio Heights, San Francisco, California, 94115, United States"
-122.08,37.94,44.0,2185.0,357.0,943.0,366.0,4.725,NEAR BAY,232100.0,"Contra Costa Canal Trail, Gregory Gardens, Pleasant Hill, Contra Costa County, California, 94523, United States"
-121.08,39.02,13.0,1839.0,275.0,752.0,270.0,4.2031,INLAND,209600.0,"Treehenge Lane, Nevada County, California, 95602, United States"
-121.67,38.54,13.0,6141.0,1019.0,2553.0,967.0,4.2432,INLAND,326500.0,"El Macero, Yolo County, California, 95618, United States"
-119.11,34.33,14.0,4026.0,769.0,1825.0,671.0,3.5541,<1H OCEAN,191800.0,"North Briggs Road, Haines, Ventura County, California, 93060, United States"
-121.13,39.31,17.0,3442.0,705.0,1693.0,619.0,2.8102,INLAND,128900.0,"Cliff Road, Nevada County, California, United States"
-117.8,33.77,29.0,5436.0,707.0,2046.0,685.0,8.7496,<1H OCEAN,349500.0,"Hillview High School, Old Foothill Boulevard, North Tustin, Orange County, California, 92705, United States"
-121.43,38.62,36.0,1765.0,438.0,1008.0,382.0,2.0639,INLAND,73000.0,"Juliesse Avenue, Ben Ali, Sacramento, Sacramento County, California, 95815, United States"
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,NEAR BAY,298200.0,"Treat Boulevard, Concord, Contra Costa County, California, 94518, United States"
-118.46,34.05,21.0,3639.0,1002.0,1489.0,983.0,4.6197,<1H OCEAN,387500.0,"Barry Avenue, Sawtelle, Los Angeles, Los Angeles County, California, 90073, United States"
-117.61,34.08,12.0,4427.0,,2400.0,843.0,4.7147,INLAND,158700.0,"1998, East Yale Street, Ontario, San Bernardino County, California, 91764, United States"
-118.26,34.24,35.0,1666.0,280.0,788.0,273.0,6.6277,<1H OCEAN,344400.0,"3712, Los Olivos Lane, Highway Highlands, Glendale, Los Angeles County, California, 91214, United States"
-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,<1H OCEAN,241000.0,"5100, Cerritos Avenue, Cypress, Orange County, California, 90720, United States"
-114.65,32.79,21.0,44.0,33.0,64.0,27.0,0.8571,INLAND,25000.0,"Imperial County, California, United States"
-121.43,38.54,44.0,1879.0,359.0,791.0,345.0,3.15,INLAND,101500.0,"3863, 64th Street, Tahoe Park, Sacramento, Sacramento County, California, 95820, United States"
-118.14,33.93,31.0,3205.0,727.0,1647.0,664.0,3.3681,<1H OCEAN,223900.0,"12036, Downey Avenue, Downey, Los Angeles County, California, 90242, United States"
-118.31,33.91,36.0,961.0,173.0,625.0,179.0,4.2596,<1H OCEAN,181100.0,"Manhattan Place, Gardena, Los Angeles County, California, 90249, United States"
-121.02,36.94,33.0,1541.0,313.0,880.0,272.0,2.5074,INLAND,117700.0,"Wildcat Road, Merced County, California, United States"
-120.48,37.32,13.0,3641.0,897.0,1737.0,788.0,2.1418,INLAND,130600.0,"Merced Pathology Med Group, 625, West Olive Avenue, Merced, Merced County, California, 95348, United States"
-118.78,34.26,24.0,4072.0,582.0,1834.0,565.0,6.0487,<1H OCEAN,254500.0,"999, Rivera Street, Simi Valley, Ventura County, California, 93065, United States"
-118.13,33.81,36.0,1749.0,322.0,855.0,319.0,4.6473,<1H OCEAN,227100.0,"5479, Canton Street, Long Beach, Los Angeles County, California, 90815, United States"
-121.83,38.45,36.0,839.0,158.0,446.0,167.0,2.3438,INLAND,122700.0,"611, Shasta Court, Dixon, Solano County, California, 95620, United States"
-117.1,32.58,33.0,393.0,76.0,330.0,80.0,4.1029,NEAR OCEAN,122700.0,"923, Harwood Street, Egger Highlands, San Diego, San Diego County, California, 92154, United States"
-121.78,38.66,18.0,4224.0,632.0,1907.0,641.0,4.8226,INLAND,139900.0,"213, Monte Vista Drive, Woodland, Yolo County, California, 95695, United States"
-118.7,34.28,25.0,2377.0,491.0,1200.0,439.0,4.7083,<1H OCEAN,196100.0,"4803, Promenade Street, Fairway Park, Simi Valley, Ventura County, California, 93063, United States"
-117.78,33.68,15.0,1834.0,330.0,841.0,309.0,6.0634,<1H OCEAN,234300.0,"Redwing, Woodbridge, Irvine, Orange County, California, 92406, United States"
-121.38,38.71,7.0,4842.0,935.0,2857.0,907.0,3.9318,INLAND,133000.0,"3605, Sun Maiden Way, Sacramento County, California, 95843, United States"
-121.42,38.47,11.0,5665.0,1507.0,3422.0,1299.0,2.3343,INLAND,97800.0,"Bruceville Road, Valley Hi / North Laguna, Sacramento, Sacramento County, California, 95823, United States"
-117.38,33.98,10.0,642.0,176.0,462.0,186.0,2.1528,INLAND,162500.0,"4160, Chestnut Street, Riverside, Riverside County, California, 92501, United States"
-121.88,37.29,44.0,2026.0,396.0,908.0,383.0,4.1406,<1H OCEAN,274100.0,"2418, Almaden Expressway, San Jose, Santa Clara County, California, 95125, United States"
-117.0,32.73,17.0,6050.0,1143.0,3424.0,1131.0,3.7647,<1H OCEAN,127600.0,"9180, Ivy Lane, Spring Valley, San Diego County, California, 91977, United States"
-117.43,33.81,13.0,4770.0,718.0,1985.0,662.0,4.2273,INLAND,295200.0,"Temescal Valley, Riverside County, California, 92883, United States"
-121.29,38.63,24.0,2868.0,527.0,1284.0,487.0,3.3182,INLAND,213000.0,"Sacramento Waldorf School, 3750, Bannister Road, Sacramento County, California, 95628, United States"
-116.94,32.82,35.0,1737.0,285.0,826.0,294.0,3.2411,<1H OCEAN,159200.0,"1205, Topper Lane, Bostonia, El Cajon, San Diego County, California, 92021, United States"
-117.2,32.8,36.0,4018.0,1067.0,1620.0,842.0,2.3599,NEAR OCEAN,168400.0,"3231, Fontana Avenue, Sunset, San Diego, San Diego County, California, 92117, United States"
-122.22,37.37,26.0,440.0,202.0,322.0,218.0,5.1831,NEAR OCEAN,350000.0,"Sequoias Trail, Portola Valley, San Mateo County, California, 94028, United States"
-118.36,33.93,19.0,3103.0,918.0,2033.0,738.0,2.6961,<1H OCEAN,212500.0,"11496, Gale Avenue, Hawthorne, Los Angeles County, California, 90250, United States"
-118.1,34.17,46.0,1774.0,315.0,753.0,330.0,4.7241,INLAND,279600.0,"1393, Valencia Avenue, Altadena, Los Angeles County, California, 91104, United States"
-117.89,33.82,21.0,1591.0,298.0,904.0,297.0,4.8906,<1H OCEAN,179100.0,"1912, East Clifpark Way, Anaheim, Orange County, California, 92805, United States"
-122.73,38.43,29.0,2677.0,691.0,1880.0,664.0,2.1864,<1H OCEAN,143200.0,"Sebastopol Road, Roseland, Santa Rosa, Sonoma County, California, 95407, United States"
